inep_escola;codigo_escola;nome;latitude;longitude;cep;endereco;endereco_numero;endereco_complemento;bairro_codigo;bairro;telefone;fax;email;orgao_regional;regulamentacao;funcionamento_predio_escolar;funcionamento_templo;funcionamento_empresa;funcionamento_outras_escolas;funcionamento_galpao;funcionamento_outros;forma_ocupacao;agua_rede_publica;agua_poco_artesiano;agua_cacimba;agua_fonte;esgoto_rede_publica;esgoto_fossa;esgoto_inexistente;lixo_coleta_periodica;lixo_outra area;dependencia_diretoria;dependencia_professores;dependencia_secretaria;dependencia_laboratorio_informatica;dependencia_laboratorio_ciencias;dependencia_aee;dependencia_quadra_coberta;dependencia_quadra_descoberta;dependencia_cozinha;dependencia_biblioteca;dependencia_leitura;dependencia_parque_infantil;dependencia_bercario;dependencia_banheiro_fora;dependencia_banheiro_dentro;dependencia_banheiro_infantil;dependencia_banheiro_deficiencia;dependencia_vias_adequadas_deficiencia;dependencia_banheiro_chuveiro;dependencia_refeitorio;dependencia_despensa;dependencia_almoxarifado;dependencia_auditorio;dependencia_patio_coberto;dependencia_patio_descoberto;dependencia_alojamento_aluno;dependencia_alojamento_professor;dependencia_area_verde;dependencia_lavanderia;quantidade_salas_existentes;quantidade_salas_utilizadas_fora_e_dentro;equipamentos_televisao;equipamentos_videocassete;equipamentos_dvd;equipamentos_antena_parabolica;equipamentos_copiadora;equipamentos_retroprojetor;equipamentos_impressora;equipamentos_aparelho_som;equipamentos_projetor_multimidia;equipamentos_fax;equipamentos_maquina_fotografica;equipamentos_computadores;computadores_quantidade;computadores_qtd_administrativo;computadores_qtd_alunos;acesso_internet;banda_larga;total_funcionarios;brasil_alfabetizado;abre_finais_semana;modalidade_regular;modalidade_especial;modalidade_eja;regular_creche;regular_preescolar;regular_fundamental9;especial_fundamental9;especial_eja_fundamental;eja_fundamental;eja_projovem
26212404;401;ESCOLA MUNICIPAL ROZEMAR DE MACEDO LIMA;-8,024867407;-34,90821084;52280680;NORTE;5400;;434;CASA AMARELA;33553092;;;1;2;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;17;17;;;;;;;;;;;;1;41;13;28;1;1;132;0;0;1;1;1;0;1;1;1;1;1;0
26212609;403;CRECHE MUNICIPAL ESTRELA DA MANHA;-8,102660199;-34,92216822;51180340;DANCING DAYS;135;;264;IMBIRIBEIRA;33554818;;;2;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;5;5;;;;;;;;;;;;1;2;;2;0;;39;0;0;1;0;0;1;1;0;0;0;0;0
26170710;404;ESCOLA MUNICIPAL SITIO DO BERARDO - ANEXO I;-8,05583666;-34,91414425;50720380;QUATRO DE OUTUBRO;120;;663;PRADO;33553764;;EM.SITIODOBERARDO@EDUCARECIFE.;2;2;1;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;0;;;;;;10;0;0;1;0;0;0;0;1;0;0;0;0
26125854;406;ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO - ANEXO I;-8,004572345;-34,92603265;52140100;SOBRAL PINTO;249;;566;NOVA DESCOBERTA;33553430;;;1;2;0;0;0;0;1;0;;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;1;2;;2;0;;11;0;0;1;0;0;0;1;0;0;0;0;0
26132267;407;ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO - ANX II;-8,010782981;-34,92518982;52090245;RITA ANTONIO FELIX;110;;566;NOVA DESCOBERTA;33554882;;EM.FERNANDOSAMPAIO@EDUCARECIFE;1;2;1;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;3;3;;;;;;;;;;;;0;;;;;;12;0;0;1;0;0;0;0;1;0;0;0;0
26123380;411;ESCOLA MUNICIPAL ALTO DA BELA VISTA - ANEXO I;-8,084702458;-34,96891739;50791180;ALTO DA BELA VISTA;369;;914;TOTO;33550120;32543097;ELINESOUZA4@YAHOO.COM;2;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;0;;;;;;4;0;1;1;0;0;0;0;1;0;0;0;0
26122022;415;ESCOLA MUNICIPAL ANA ROSA FALCAO DE CARVALHO;-8,056287;-34,88037;50050550;JOAO LIRA;SN;;108;SANTO AMARO;33556546;;CMEI.ANAROSA@EDUCARECIFE.COM;1;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;8;8;;;;;;;;;;;;1;1;;1;0;;53;0;0;1;0;0;1;1;0;0;0;0;0
26124165;418;ESCOLA MUNICIPAL BERNARD VAN LEER;-8,085207;-34,883181;51010380;FRANCISCO VALPASSOS;SN;;256;BRASILIA TEIMOSA;33556554;;VASCAR@BOL.COM.BR;2;2;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;9;9;;;;;;;;;;;;0;;;;;;52;0;0;1;0;0;1;1;0;0;0;0;0
26419734;420;ESCOLA MUNICIPAL CHICO SCIENCE;-8,013121928;-34,92069923;52081110;CATIGUA;112;;558;VASCO DA GAMA;33556863;33556864;EM.CHICOSCIENCE@EDUCARECIFE.CO;1;2;1;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;4;4;;;;;;;;;;;;1;11;3;8;0;;28;0;0;1;0;0;0;1;0;0;0;0;0
26413779;422;CRECHE MUNICIPAL LUA LUAR;-8,0383933;-34,93085152;50711445;MAURICIO DE NASSAU;42;;698;IPUTINGA;33554850;;CRM.LUALUAR@EDUCARECIFE.COM.BR;2;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;4;4;;;;;;;;;;;;1;1;;1;0;;35;0;0;1;0;0;1;0;0;0;0;0;0
26419726;424;ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS;-8,109137126;-34,90974696;51150370;ITAUBA;227;;264;IMBIRIBEIRA;33554978;33554979;;2;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;6;6;;;;;;;;;;;;1;14;4;10;1;1;32;0;0;1;0;0;0;1;0;0;0;0;0
26443716;425;CRECHE MUNICIPAL DOUTOR ALBERICO DORNELAS CAMARA;-8,054386;-34,872141;50030903;CAIS DO APOLO;925;;19;RECIFE;33559216;33558527;BIA.AL_@HOTMAIL.COM;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;7;7;;;;;;;;;;;;1;1;;1;1;1;46;0;0;1;0;0;1;1;0;0;0;0;0
26419742;426;CRECHE MUNICIPAL COELHINHO PENSANTE;-8,042676233;-34,87830982;50110842;DA AMIZADE;41;A;108;SANTO AMARO;33554340;;;1;2;1;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;4;4;;;;;;;;;;;;1;1;;1;0;;41;0;0;1;0;0;1;1;0;0;0;0;0
26491710;427;ESCOLA MUNICIPAL BOLA NA REDE;-7,974089;-34,965075;50000000;ARTUR ORLANDO BEZERRA DE ANDRADE;100;;418;GUABIRABA;33550316;;;1;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;7;7;;;;;;;;;;;;1;11;3;8;0;;40;0;0;1;0;1;0;1;1;0;0;1;0
26181274;430;CRECHE VILA IMPERIAL;-8,024603;-34,886415;52120350;PEDRO DE MELO PEDROSA;S/N;;329;ARRUDA;33554999;;KARLAMRM@YAHOO.COM.BR;1;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;4;4;;;;;;;;;;;;1;1;;1;0;;45;0;0;1;0;0;1;0;0;0;0;0;0
26180685;432;CRECHE MUNICIPAL ZILDA ARNS;-8,114433;-34,905937;51160110;ANTONIO PAES;S/N;;264;IMBIRIBEIRA;88422143;;CRM.ZILDAARNS@HOTMAIL.COM;2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;3;3;;;;;;;;;;;;0;;;;;;21;0;0;1;0;0;1;0;0;0;0;0;0
26124173;434;ESCOLA CENTRO DE EDUC INFAN 14 BIS;-8,130582;-34,909173;51130230;ALMIRANTE NELSO FERNANDES;SN;;205;BOA VIAGEM;34620985;;;2;2;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;6;6;;;;;;;;;;;;1;13;4;9;1;1;27;0;0;1;0;0;1;1;0;0;0;0;0
26149931;501;CRECHE MUNICIPAL MAEZINHA DO COQUE;-8,071889686;-34,90004065;50080730;GUAPIRAMA;S/N;;43;ILHA JOANA BEZERRA;33556993;;;2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;5;5;;;;;;;;;;;;1;2;;2;0;;64;0;0;1;0;0;1;0;0;0;0;0;0
26149818;502;CRECHE MUNICIPAL VOVO ARTUR;-8,06907905;-34,89108095;50060670;BEIRA RIO;S/N;;60;COELHOS;33554372;;;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;5;5;;;;;;;;;;;;1;1;;1;1;0;54;0;0;1;0;0;1;0;0;0;0;0;0
26149753;503;CRECHE MUNICIPAL SAO DOMINGOS SAVIO;-8,039814395;-34,87409312;50110520;DOS CASADOS;164;;108;SANTO AMARO;33554862;;;1;1;1;0;0;0;0;0;3;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;2;2;;;;;;;;;;;;1;1;;1;0;;17;0;0;1;0;0;1;0;0;0;0;0;0
26158701;504;CRECHE MUNICIPAL PROFESSOR FRANCISCO DO AMARAL LOPES;-8,045082763;-34,88869015;50100010;AGAMENON MAGALHAES;S/N;;108;SANTO AMARO;33553572;32231731;;1;1;1;0;0;0;0;0;3;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;5;5;1;1;1;;;;;;;;;1;1;;1;1;1;62;0;0;1;0;0;1;0;0;0;0;0;0
26153130;505;CRECHE MUNICIPAL RECIFE 2000;-8,097506223;-34,93715043;50780231;RIO SOLIMOES;S/N;;850;AREIAS;33553776;32525565;CRECHERECIFE2000@GMAIL.COM;2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;5;5;1;;;;;;;;;;;1;2;;2;1;1;49;0;0;1;0;0;1;1;0;0;0;0;0
26149834;507;CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL;-8,010164837;-34,90251482;52130220;ANIBAL BENEVOLO;1536;A;949;ALTO SANTA TEREZINHA;33556925;34446116;CRECHEZACARIAS@YAHOO.COM.BR;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;6;6;;;;;;;;;;;;1;1;;1;0;;52;0;0;1;0;0;1;1;0;0;0;0;0
26149850;508;CRECHE MUNICIPAL WALDEMAR DE SOUZA CABRAL;-8,019183527;-34,90268187;52111620;ANTONIO MEIRA;73;;426;BOMBA DO HEMETERIO;33556849;;EDIVA.GOMES2012@HOTMAIL.COM;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;2;2;;;;;;;;;;;;1;1;;1;0;;26;0;0;1;0;0;1;0;0;0;0;0;0
26149761;509;CRECHE MUNICIPAL CAJUEIRO;-8,010789463;-34,88114427;52221310;ALICE TIBIRICA;453;CAJUEIRO;353;CAJUEIRO;33556266;;;1;1;1;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;2;2;1;;;;;;;;;;;1;1;;1;0;;30;0;0;1;0;0;1;0;0;0;0;0;0
26149826;510;CRECHE MUNICIPAL UNIDOS VENCEREMOS;-8,018431853;-34,91031633;52080040;CORREGO JOSE GRANDE;126;;434;CASA AMARELA;33554368;34417232;;1;1;1;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;4;4;2;;1;;;;;;;;;1;1;;1;0;;47;0;0;1;0;0;1;0;0;0;0;0;0
26149737;514;CRECHE MUNICIPAL MARDONIO COELHO;-8,014583578;-34,92309252;52081170;SENADOR MILTON CAMPOS;S/N;;434;CASA AMARELA;33553027;;;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;5;5;1;;;;;;;;;;;1;1;;1;0;;62;0;0;1;0;0;1;0;0;0;0;0;0
26149800;515;CRECHE MUNICIPAL CREUSA DE FREITAS CAVALCANTI-;-8,028051774;-34,91890702;52070010;CONSELHEIRO NABUCO;S/N;;434;CASA AMARELA;33554847;33553902;CMEICREUSA@GMAIL.COM;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;5;5;;;1;;;;;;;;;1;2;;2;1;1;55;0;0;1;0;0;1;0;0;0;0;0;0
26149869;516;CRECHE MUNICIPAL AME AS CRIANCAS;-8,019066645;-34,90837584;50000000;ARLINDO CISNEIROS;53;;426;BOMBA DO HEMETERIO;33554328;32678390;;1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;3;3;1;;;;;;;;;;;1;1;;1;0;;34;0;0;1;0;0;1;0;0;0;0;0;0
26149842;517;CRECHE MUNICIPAL FLOR DO BAIRRO DA GUABIRABA;-7,993089511;-34,93614819;52291140;CASSITERITA;S/N;;612;BREJO DA GUABIRABA;33554842;;;1;1;1;0;0;0;0;0;3;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;1;;1;;;;;;;;;1;2;;2;0;;38;0;0;1;0;0;1;0;0;0;0;0;0
26149788;518;CRECHE MUNICIPAL CRIANCA FELIZ;-8,01204424;-34,91242813;52131470;VISCONDE SA BANDEIRA;S/N;;540;ALTO JOSE BONIFACIO;33554826;;;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;4;4;1;;;;;;;;;;;1;1;;1;0;;23;0;0;1;0;0;1;1;0;0;0;0;0
26149770;519;CRECHE MUNICIPAL FLOR DA COMUNIDADE;-8,018751505;-34,91652018;52280250;DAS CARAVELAS;32;;434;CASA AMARELA;33554838;32690232;;1;2;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;2;2;2;;;;;;;;;;;1;1;;1;0;;18;0;0;1;0;0;1;0;0;0;0;0;0
26149796;520;CRECHE MUNICIPAL NOSSA SENHORA DAS DORES;-8,017225;-34,937031;52071470;CAETES;427;;507;APIPUCOS;33554352;34418570;CRM.NSADASDORES@EDUCARECIFE.CO;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;3;3;1;;1;;;;;;;;;1;1;;1;0;;38;0;0;1;0;0;1;0;0;0;0;0;0
26149214;521;CRECHE MUNICIPAL CEAPE-;-8,054094538;-34,9408201;50730180;COSTA SEPULVEDA;415;A;710;ENGENHO DO MEIO;33554336;34546214;CMEI.CEAP@EDUCARECIFE.COM.BR;2;1;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;1;6;6;1;;;;;;;;;;;1;2;;2;1;1;112;0;0;1;0;0;1;1;0;0;0;0;0
26149923;522;CRECHE MUNICIPAL SAO JOAO;-8,019712666;-34,93036415;52071432;DO CANAL;50;;582;MACAXEIRA;33554360;;CRECHE.SAOJOAO@HOTMAIL.COM;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;5;5;;;1;;;;;;;;;1;1;;1;0;;54;0;0;1;0;0;1;0;0;0;0;0;0
26167859;524;CRECHE MUNICIPAL CHICO MENDES-;-8,101499796;-34,93204727;50875025;SINDICATO DOS VIGILANTES;633;;841;CACOTE;33554822;32537829;MARIACCFAUSTINO@HOTMAIL.COM;2;1;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;3;3;1;;;;;;;;;;;1;1;;1;0;;35;0;0;1;0;0;1;0;0;0;0;0;0
26153351;525;CRECHE MUNICIPAL WALDIR SAVLUCHINSKE;-8,050576011;-34,93945018;50730660;ALVARO TEIXEIRA MESQUITA;S/N;;710;ENGENHO DO MEIO;33554090;32725312;CRECHEWALDIR@BOL.COM.BR;2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;1;1;6;6;;;;;;;;;;;;1;1;;1;0;;59;0;0;1;0;0;1;0;0;0;0;0;0
26153408;526;CRECHE MUNICIPAL E LUTANDO QUE SE CONQUISTA;-8,091734;-34,926927;50711480;SALVADOR ALLENDER;36;;680;CORDEIRO;33554834;;;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;5;5;2;;1;;;;;;;;;1;1;;1;0;;52;0;0;1;0;0;1;0;0;0;0;0;0
26153416;527;CRECHE MUNICIPAL MENINO JESUS DA BOMBA GRANDE;-8,042073;-34,928019;50731020;NOSSA SENHORA DA SAUDE;479;IPUTINGA;698;IPUTINGA;33556911;34461991;;2;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;3;3;;;;;;;;;;;;1;2;;2;0;;36;0;0;1;0;0;1;0;0;0;0;0;0
26153246;528;CRECHE MUNICIPAL SEMENTINHA DO SKYLAB;-8,032717095;-34,92845171;50680580;MUCURICI;62;MON FABRIC;698;IPUTINGA;33553680;34534329;;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;5;5;2;;1;;;;1;;;;;1;2;;2;1;1;40;0;0;1;0;0;1;0;0;0;0;0;0
26157551;530;CRECHE MUNICIPAL NOVO PINA-;-8,092305527;-34,88770945;51011140;EURICO VITRUVIO;S/N;;248;PINA;33556914;34678584;CMEI.NOVOPINA@EDUCARECIFE.COM.;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;6;6;2;;1;;;;;;;;;1;1;;1;0;;58;0;0;1;0;0;1;0;0;0;0;0;0
26153335;533;CRECHE MUNICIPAL SANTA LUZIA;-8,045231063;-34,91648627;50711050;SOUZA BANDEIRA;S/N;;655;TORRE;33556824;34453487;CRU.SANTALUZIA@EDUCARECIFE.COM;2;1;1;0;0;0;0;0;2;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;4;4;1;;1;;;;;;;;;1;2;;2;0;;42;0;0;1;0;0;1;0;0;0;0;0;0
26153254;535;CRECHE MUNICIPAL FUTURO DO AMANHA;-8,073047149;-34,92966486;50761010;APULCRU DE ASSUNCAO;686;;817;SAN MARTIN;33554344;;FUTURODOAMANHA@HOTMAIL.COM;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;3;3;2;;2;;;;;;;;;1;1;;1;0;;30;0;0;1;0;0;1;0;0;0;0;0;0
26153300;536;CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA;-8,06663397;-34,93383394;50761110;DOUTOR ANTONIO CORREIA DE OLIVEIRA;669;;701;TORROES;33554858;;;2;1;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;2;2;;;1;;;;;;;;;1;1;;1;0;;31;0;0;1;0;0;1;0;0;0;0;0;0
26153394;537;CRECHE MUNICIPAL NOVO HORIZONTE-;-8,071300743;-34,92287494;50760370;JOSE BEZERRA CAVALCANTI;244;;787;MUSTARDINHA;33556282;;;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;4;4;1;;1;;;;;;;;;1;1;;1;0;;42;0;0;1;0;0;1;0;0;0;0;0;0
26153122;542;CRECHE MUNICIPAL BRASILIA TEIMOSA;-8,080864122;-34,87839535;51010010;DELFIN;55;;256;BRASILIA TEIMOSA;33554814;34659586;;2;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;5;5;2;;1;;;;;;;;;1;2;;2;0;;56;0;0;1;0;0;1;0;0;0;0;0;0
26153440;543;CRECHE MUNICIPAL SENADOR PAULO GUERRA;-8,088686425;-34,90499871;51150080;ENGENHO CANTO ALEGRE;S/N;;264;IMBIRIBEIRA;33556286;34289898;;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;9;9;1;;;;;;;;;;;1;1;;1;0;;64;0;0;1;0;0;1;1;0;0;0;0;0
26153068;544;CRECHE MUNICIPAL SONHO DO POVO;-8,119165037;-34,94546073;51290570;DA CORDILHEIRA;S/N;UR 01;230;IBURA;33554364;33554366;;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;4;4;;;;;;;;;;;;1;2;;2;0;;46;0;0;1;0;0;1;0;0;0;0;0;0
26153270;545;CRECHE MUNICIPAL JESUS DE NAZARE;-8,130268729;-34,9424609;50030230;ESTRELA DO OESTE;S/N;;221;JORDAO;33556974;;;2;1;1;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;;;;;;1;;;;;1;1;;1;0;;33;0;0;1;0;0;1;0;0;0;0;0;0
26153467;546;CRECHE MUNICIPAL PADRE LOURENCO;-8,108343514;-34,91040619;51150310;CONDE PEREIRA CARNEIRO;172;;264;IMBIRIBEIRA;33553470;;;2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;1;5;5;1;;;;;;;;;;;1;2;;2;1;1;59;0;0;1;0;0;1;0;0;0;0;0;0
26157578;547;CRECHE MUNICIPAL JOAO EUGENIO;-8,040164019;-34,94043359;50670350;GASPAR PEREZ;3895;;698;IPUTINGA;33553949;;CMJOAOEUGENIO@HOTMAIL.COM;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;2;2;;;;;;;;;;;;1;1;;1;1;1;33;0;0;1;0;0;1;0;0;0;0;0;0
26148145;548;CRECHE MUNICIPAL BIDO KRAUSE;-8,079536427;-34,96968247;50791480;ONZE DE AGOSTO;S/N;;914;TOTO;33550050;34550303;SOUZAHORA@YAHOO.COM;2;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;1;5;5;1;;;;;;;;;;;1;1;;1;1;1;54;0;0;1;0;0;1;0;0;0;0;0;0
26157462;549;CRECHE MUNICIPAL TIA EMILIA;-8,001009442;-34,91610116;52150150;PEDRO BATISTA;S/N;AT CAPITAO;396;DOIS UNIDOS;33556466;;CMEI.TIAEMILIA@EDUCARECIFE.COM;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;5;5;2;;1;;;;;;;;;1;1;;1;0;;33;0;0;1;0;0;1;1;0;0;0;0;0
